customer_id	usage_date	features_used	minutes_spent	errors_reported
64	2024/04/12	Reports	33.57	1
83	2024/03/10	Reports	44.95	0
79	2023/08/27	Upload	39.68	1
81	2023/07/22	Alerts	19.64	0
126	2023/12/06	Export	41.54	error
87	2023/06/27	Export	29.52	error
79	2024/04/02	Dashboard	57.51	1
69	2024/01/28	API	74.86	0
92	2024/06/30	API	62.27	0
188	2024/06/15	Upload	54.38	1
119	2023/07/31	Reports	62.21	0
147	2024/01/22	API	35.9	1
155	2023/09/13	Dashboard	104.83	0
137	2023/06/16	API	53.18	0
108	2023/07/13	Dashboard	55.27	0
165	2024/02/22	Export	63.94	0
10	2024/02/18	Alerts	10.46	3
143	2023/07/05	Reports	26.96	0
122	2023/09/09	Dashboard	80.06	0
48	2023/11/09	Upload	69.2	0
114	2024/05/20	Reports	38.15	0
55	2023/11/15	Upload	25.03	0
132	2023/06/26	Dashboard	76.96	1
92	2024/01/04	Upload	6.28	0
98	2024/02/10	Dashboard	56.75	0
97	2023/08/23	Export	42.32	0
17	2023/11/06	API	93.31	0
151	2024/04/05	Export	63.54	0
111	2023/10/13	Reports	55.4	0
150	2023/06/15	Upload###	91.12	error
153	2024/03/10	Reports	87.42	0
137	2023/09/28	Upload	50.12	1
181	2023/07/14	Export	43.95	1
75	2023/10/26	API	36.7	0
189	2024/02/19	Export	22.5	0
172	2024/04/10	Upload	30.07	0
44	2024/03/14	Reports	78.38	0
85	2024/04/21	Upload	61.12	1
33	2024/02/21	Upload	48.89	0
46	2023/08/13	Dashboard	81.4	1
188	2024/03/02	Export	60.99	0
162	2023/07/08	API	60.27	0
164	2024/04/07	Alerts	72.04	0
85	2024/06/19	Export	32.66	1
68	2023/11/16	Dashboard	28.57	0
53	2024/01/04	Alerts	73.17	0
101	2024/02/23	Dashboard	0.89	0
164	2023/06/16	API	30.25	0
112	2024/03/01	Dashboard	26.19	0
157	2024/02/07	Export	43.42	0
87	2024/03/22	Dashboard	64.6	error
159	2024/05/02	Upload	18.18	1
27	2024/01/14	Alerts	80.92	0
38	2024/03/13	Alerts	19.85	0
57	2023/12/09	Dashboard	8.62	2
191	2024/02/14	Export	44.59	0
119	2024/06/18	Dashboard	11.8	0
50	2023/08/04	Upload	56.5	2
32	2023/08/02	Export	15.27	0
3	2023/10/06	Export	20.8	0
122	2023/11/05	API	95.32	0
32	2023/10/03	Upload	51.57	0
177	2024/02/27	Reports	30.74	0
129	2024/06/02	Dashboard###	128.05	0
35	2023/11/01	API	37.45	0
18	2023/11/23	Upload	63.33	0
53	2023/12/12	Alerts	22.01	0
56	2024/05/19	Reports	17.01	0
146	2023/10/04	API	65.2	0
16	2024/05/26	Dashboard	98.62	1
193	2024/01/07	Dashboard	31.98	1
116	2024/05/06	API	25.46	0
99	2023/12/10	API	11.0	2
92	2023/11/25	Dashboard	31.12	0
101	2024/05/13	Export###	35.79	2
131	2023/10/01	Alerts	50.93	3
41	2024/03/05	Export	30.65	1
97	2023/12/27	Dashboard	2.01	0
46	2024/02/22	Dashboard	57.21	1
18	2024/05/26	Upload	36.52	error
27	2024/04/15	Upload	32.32	0
163	2023/09/13	Reports	48.9	1
77	2023/12/27	Reports###	13.11	0
32	2023/06/20	API	96.75	1
35	2024/02/07	API###	59.84	2
108	2023/09/15	Alerts	102.71	1
27	2023/10/13	Upload	16.41	1
30	2024/02/26	Export	77.34	0
55	2023/06/12	Export	42.41	0
108	2024/02/09	Alerts	36.46	0
169	2024/04/06	Upload	15.08	0
146	2023/08/28	API	31.53	0
72	2024/04/10	Export	32.82	0
82	2024/06/21	Reports	1.63	1
197	2023/11/16	Export	55.86	1
126	2023/08/03	Alerts	87.32	1
165	2024/01/04	Export	35.71	0
28	2024/06/22	Alerts	43.27	2
199	2024/06/04	Dashboard	27.79	0
152	2024/02/13	Export	50.8	1
53	2024/03/07	Alerts	18.85	0
132	2023/09/22	Upload	45.93	1
195	2024/01/30	Alerts###	40.15	1
60	2024/06/02	Dashboard	63.28	2
29	2023/11/26	API	35.04	0
108	2023/06/12	API	19.84	1
90	2023/10/14	API	59.48	1
18	2024/05/01	API	33.15	0
22	2024/04/08	Dashboard	54.27	0
119	2023/08/08	Dashboard	87.72	1
6	2023/06/29	Upload	87.41	0
181	2023/10/18	Dashboard	78.66	2
96	2023/10/01	Export	57.86	error
124	2024/05/31	Export	74.26	0
37	2023/08/13	Reports	56.08	0
151	2024/06/08	Upload	27.3	0
100	2023/10/09	Export	54.93	0
96	2023/07/11	Alerts	16.95	1
48	2023/10/27	Dashboard	81.65	0
166	2024/05/10	API	18.52	error
137	2024/04/14	Dashboard###	44.69	0
135	2024/01/07	Dashboard	23.3	0
122	2023/06/07	API	56.0	2
168	2023/08/26	Dashboard	75.81	1
9	2023/06/17	Export	69.25	0
101	2023/12/30	Upload	6.39	5
51	2023/12/27	Export	58.44	error
120	2024/01/30	Export	55.13	error
127	2023/10/03	API	55.74	0
4	2023/06/14	Alerts	66.46	0
49	2024/06/20	Dashboard	33.2	0
24	2023/07/26	API	2.62	1
11	2024/06/15	Export	38.78	error
100	2024/02/09	API	9.06	error
65	2023/11/09	Upload	32.2	1
29	2024/02/09	Dashboard	43.95	0
18	2024/01/29	Dashboard	17.78	0
105	2023/06/28	API	61.76	2
76	2023/08/07	API	32.86	error
102	2023/06/08	API	56.08	2
151	2023/10/17	Dashboard	6.28	0
171	2024/06/08	Dashboard	71.49	1
115	2024/01/29	API	60.5	error
173	2023/09/02	Alerts	45.45	3
25	2023/09/24	API	63.6	error
120	2024/04/04	Reports	51.54	error
174	2023/08/08	Reports	3.69	0
92	2024/03/26	Export	70.88	0
34	2023/07/25	Dashboard	20.1	0
138	2024/03/24	Dashboard	91.28	0
104	2024/06/22	Upload	2.4	1
138	2023/12/29	Reports	43.05	0
132	2024/05/11	Alerts	70.28	0
16	2023/06/05	Export	45.29	0
67	2023/06/13	Export	40.59	0
169	2024/03/12	Dashboard	2.57	0
9	2024/02/07	Reports	63.93	2
22	2024/01/10	Reports###	56.37	0
189	2024/06/06	Export	40.01	1
52	2023/12/19	Export	68.33	0
51	2023/11/14	API	23.03	1
112	2023/10/17	Alerts	40.57	error
41	2023/07/31	API	77.13	2
82	2023/10/19	Alerts	61.1	0
3	2023/08/26	Dashboard	7.51	1
187	2024/02/07	Upload	40.17	0
4	2023/12/01	Reports###	24.22	2
56	2023/06/02	Dashboard###	5.14	0
97	2023/10/06	Reports	107.71	0
117	2023/10/01	Export	80.91	error
133	2024/02/22	Export	22.46	0
24	2023/08/02	Reports	48.62	0
6	2024/03/23	Dashboard	76.32	1
161	2023/08/17	API	60.66	0
117	2024/06/14	Export	7.82	1
148	2024/06/07	Alerts	30.59	0
100	2023/06/05	Export	53.07	2
140	2023/07/13	Export	17.22	1
100	2023/10/04	Dashboard	8.72	1
151	2024/02/19	Reports	36.97	0
31	2023/07/20	Upload	84.68	0
22	2023/07/20	Export	100.44	1
170	2024/04/05	Export	74.72	0
85	2024/02/12	API	32.86	0
80	2023/08/16	Dashboard	14.31	0
171	2023/06/07	Dashboard	41.83	1
62	2023/10/21	Alerts	60.17	0
97	2024/03/21	Export	100.44	0
181	2023/10/18	Alerts	80.72	0
14	2023/07/19	Dashboard	38.98	1
165	2024/06/04	Dashboard	32.86	1
139	2023/07/17	Upload	17.33	0
168	2023/09/22	Export	20.42	1
74	2023/06/01	API	31.02	2
9	2024/02/27	Reports	31.43	error
68	2024/05/18	Reports	0.77	2
92	2024/04/22	API	27.09	2
57	2023/11/24	Alerts###	6.31	0
41	2024/04/13	Dashboard	35.95	1
36	2024/03/09	Upload	43.45	2
176	2024/01/01	Dashboard	20.73	0
84	2023/11/25	Export###	112.3	1
102	2023/07/29	Dashboard	12.3	1
57	2023/06/29	Reports	113.41	error
22	2023/08/05	Export	22.99	0
23	2023/06/16	Dashboard	27.76	0
45	2023/09/11	API	34.93	0
161	2024/01/05	Dashboard	62.14	0
168	2023/10/14	Export	86.72	error
189	2024/01/06	Alerts	54.25	2
198	2024/06/09	Reports	77.13	0
79	2024/05/01	API	39.01	0
108	2023/09/21	Upload	46.89	0
7	2023/07/25	Export	31.69	0
94	2024/02/11	Upload	1.93	0
53	2024/06/09	Reports	72.98	0
61	2023/11/27	Export	95.47	error
105	2024/02/29	API	12.54	0
26	2024/06/18	Upload	34.84	1
47	2023/12/19	Alerts	24.22	1
108	2024/05/26	Alerts	9.24	1
103	2023/08/18	API	4.01	error
160	2024/01/13	Alerts	3.17	1
70	2024/04/15	Reports	40.15	0
170	2023/08/21	Export	46.9	0
4	2023/06/19	Alerts	35.69	1
131	2023/11/03	Export	28.48	0
38	2023/08/04	API	50.71	1
54	2023/11/05	Dashboard	33.61	0
190	2024/06/20	Alerts	104.42	0
39	2023/07/15	Reports	2.82	1
65	2024/04/05	Upload	30.02	1
66	2024/03/21	API###	11.2	0
177	2023/10/20	Reports	9.96	error
32	2023/07/22	Upload	79.09	1
51	2024/03/06	Export	9.77	0
64	2023/06/02	Upload	75.07	1
87	2024/05/12	Export	19.1	0
129	2023/08/31	Upload	106.2	1
151	2024/01/01	Export###	28.54	0
67	2023/06/10	Reports	38.35	0
12	2023/09/02	Dashboard	89.9	0
80	2023/09/09	Upload	42.67	error
186	2023/09/04	API	26.67	0
103	2023/06/27	Reports	37.78	0
109	2023/06/03	API	52.93	0
187	2024/04/24	Export	46.91	0
52	2023/08/23	Dashboard	60.06	2
153	2024/01/15	Export	44.14	1
13	2023/07/12	Dashboard	40.15	error
4	2023/09/16	Reports	38.4	2
30	2023/10/02	Dashboard	50.79	1
26	2024/03/28	Alerts	90.55	0
12	2024/06/18	Dashboard	85.49	2
40	2024/06/24	Reports	118.85	1
193	2023/06/27	Upload	27.24	error
166	2023/10/24	Upload	83.23	0
94	2023/06/05	Upload	83.57	0
113	2023/11/22	API	2.68	1
31	2023/06/12	Alerts	50.61	0
174	2024/01/14	Export	56.65	0
200	2024/01/26	Export	63.77	1
120	2023/07/28	Alerts	89.54	error
177	2024/02/18	Dashboard	53.52	0
40	2023/08/06	API	44.79	0
151	2024/04/20	Alerts	74.63	1
31	2024/03/01	API	21.73	0
11	2024/01/16	Alerts	44.03	0
2	2023/09/02	Reports	38.44	1
184	2024/03/08	Reports	59.54	0
129	2023/06/17	Dashboard	35.95	0
76	2023/09/08	API	38.08	1
48	2023/08/23	Dashboard	21.09	error
99	2024/04/04	Upload	81.11	1
117	2023/10/11	Alerts	0.32	error
114	2024/05/15	Upload	62.61	0
177	2023/07/31	API	45.2	1
94	2024/05/22	Upload	11.59	0
23	2023/11/12	Dashboard	85.35	1
77	2023/08/14	Alerts	6.46	0
3	2023/09/20	API	35.07	1
167	2024/02/23	Reports	5.39	2
55	2024/05/25	Upload	56.57	1
57	2024/03/22	API	48.09	2
129	2023/07/04	API###	45.72	0
28	2024/06/13	Alerts	45.07	1
4	2023/11/09	API###	3.75	1
19	2023/12/11	Alerts	83.09	0
183	2024/03/08	Alerts	7.65	1
63	2023/09/27	Upload	61.71	1
85	2023/09/28	Reports	12.25	error
84	2023/06/09	Dashboard	57.85	0
128	2024/01/02	Reports	14.82	2
130	2024/03/26	Alerts	90.69	0
121	2023/10/05	Export	38.99	1
29	2023/08/10	Export	12.73	1
127	2023/11/16	Dashboard	55.1	0
196	2024/03/15	Alerts	4.3	0
67	2023/08/19	Alerts	5.79	2
196	2024/05/09	Export	51.93	1
99	2023/06/10	API	99.47	0
195	2024/06/12	Reports	72.67	0
119	2024/01/26	API###	53.51	error
27	2023/06/14	Alerts	64.62	0
119	2023/08/02	Reports	22.41	1
167	2024/02/02	Export	57.0	1
124	2024/05/06	Upload	49.98	error
82	2023/11/05	API	31.27	0
114	2023/10/30	Dashboard	77.14	0
84	2024/05/27	Alerts	1.43	1
42	2024/03/15	API	51.12	0
101	2024/05/16	Export	36.95	1
116	2023/09/04	Export	55.7	0
12	2024/01/16	Alerts	50.41	1
115	2024/04/30	Alerts	16.32	1
18	2024/05/27	API	41.54	1
141	2023/12/23	Alerts	9.51	0
155	2023/08/04	API	1.24	2
130	2024/01/30	Export	63.6	1
178	2023/06/16	Reports	17.16	0
101	2024/03/29	Upload	38.85	error
86	2023/12/07	API	64.92	1
7	2024/05/17	Export	29.71	0
38	2024/01/29	API	48.43	1
84	2024/04/01	Alerts	45.05	2
3	2023/11/08	API	27.81	0
106	2024/01/17	Dashboard	72.31	0
119	2024/02/11	Upload	29.57	0
112	2023/07/10	Export	13.81	error
135	2023/10/11	API	60.68	2
104	2024/06/18	API	25.41	0
16	2024/05/27	API	31.34	0
124	2023/07/23	Dashboard	34.38	0
95	2024/04/29	Alerts	75.74	0
126	2023/07/25	Alerts	80.06	0
41	2024/04/11	Export	11.79	0
142	2023/12/24	Export	85.04	error
45	2023/07/24	Alerts	2.54	error
150	2023/08/31	API###	21.59	0
106	2024/03/18	Export###	53.05	0
69	2023/09/03	Upload	52.53	0
20	2023/07/02	Alerts	20.15	0
116	2024/01/24	Dashboard	65.57	0
21	2023/12/22	API	65.6	1
88	2024/05/16	Dashboard	25.75	0
51	2023/09/15	API	91.68	2
65	2023/10/22	Alerts	52.4	0
113	2023/08/21	Export	8.93	3
62	2024/03/11	Dashboard	89.98	1
9	2024/06/14	Alerts	88.75	0
16	2023/08/20	Reports	47.44	0
141	2023/11/14	Dashboard	43.85	0
155	2023/09/24	API	52.5	0
195	2024/02/08	API	57.91	error
147	2023/07/31	Alerts	74.82	0
77	2024/06/30	Export	46.38	error
111	2024/06/02	Alerts	37.72	0
44	2024/01/19	API	29.6	1
53	2024/03/28	Alerts	29.46	0
151	2023/12/09	Dashboard	52.68	error
140	2024/01/09	Reports	11.42	1
127	2023/12/04	Alerts	34.1	error
12	2024/03/06	Dashboard	38.51	0
145	2023/08/27	Export###	63.82	0
20	2023/12/08	Reports	41.88	0
9	2023/10/22	Reports	51.72	1
150	2023/09/24	API	19.61	1
50	2023/10/05	API	32.65	1
63	2023/12/01	Dashboard###	23.57	0
167	2023/11/17	Reports	76.85	error
159	2024/06/08	API	87.42	1
184	2024/05/15	Dashboard	23.46	2
130	2024/03/10	Export	68.88	1
160	2023/09/08	API	48.62	0
64	2023/12/19	API	25.44	2
138	2023/06/14	Reports	52.25	0
166	2023/09/27	Dashboard	15.96	0
69	2024/06/20	Reports	22.27	0
15	2024/01/14	Reports	69.98	2
157	2024/04/03	Export	29.54	error
37	2023/10/03	Alerts	62.59	error
118	2023/11/06	Export	20.04	2
4	2023/12/14	API	24.76	1
165	2023/07/18	Export	7.11	0
160	2023/07/21	Export	12.33	0
20	2024/05/25	API	27.98	0
185	2023/12/23	API	99.05	0
71	2024/01/29	Reports	39.21	0
162	2023/12/22	Reports	8.46	0
37	2024/05/25	Dashboard	39.06	0
115	2024/06/27	API###	84.02	3
41	2024/05/03	Upload	59.15	1
81	2023/08/10	Reports	37.35	0
28	2023/07/03	Reports	56.76	2
91	2023/06/06	Reports	13.96	0
198	2023/08/11	Dashboard	12.88	0
61	2024/05/07	Dashboard	21.47	1
152	2024/01/23	Upload	42.86	0
33	2023/12/09	Upload	96.59	0
40	2023/07/18	Export	98.26	0
66	2024/04/17	Upload	54.23	1
29	2024/03/29	API	90.46	0
78	2024/06/30	Export	28.75	error
127	2024/04/20	Alerts	78.38	1
54	2023/09/29	API	67.55	0
111	2023/11/29	Dashboard	31.63	2
15	2023/08/24	Reports	29.89	0
75	2024/01/08	Reports	33.86	0
163	2024/02/13	Reports	8.28	0
190	2024/03/04	API	88.01	0
112	2024/05/29	Alerts	50.74	0
5	2024/06/13	Export	80.83	0
169	2024/03/26	API	84.03	0
200	2024/04/22	Reports	59.87	error
150	2023/12/18	API	64.33	0
90	2023/06/05	Dashboard	50.21	0
170	2024/04/21	Alerts	19.48	0
77	2024/01/15	API	20.28	1
195	2023/10/07	API	75.44	error
44	2023/08/23	API	69.74	error
146	2024/03/20	API	17.52	1
156	2024/05/25	Upload	48.24	1
178	2024/01/14	Dashboard	0.89	0
68	2023/11/23	Dashboard	23.56	0
50	2023/09/03	Dashboard	98.84	1
11	2023/06/10	Upload	62.75	error
189	2024/06/24	Dashboard	70.09	1
196	2023/09/11	Export	43.9	0
77	2024/01/24	Dashboard	11.1	1
98	2023/06/03	Upload###	60.13	0
136	2023/08/13	Alerts	28.76	error
103	2023/10/22	Alerts	17.25	0
108	2023/06/29	Alerts	31.06	1
101	2023/10/23	API	48.71	1
91	2023/06/06	Dashboard	38.5	0
45	2023/09/11	Reports	53.27	3
109	2024/05/03	API	61.98	0
53	2023/09/10	Alerts	24.87	1
159	2023/10/11	Reports	12.12	0
77	2023/08/10	API	1.93	0
71	2023/10/26	Dashboard	39.39	2
46	2024/01/24	Alerts	33.43	0
93	2024/01/31	Alerts	124.41	1
109	2024/05/20	API	51.47	0
47	2024/04/15	Dashboard	34.42	0
18	2024/01/29	Reports	74.64	0
141	2024/01/12	Dashboard	58.78	1
127	2024/04/13	Export	18.32	1
179	2023/09/02	Dashboard	31.66	1
57	2024/01/14	Reports	109.53	1
197	2024/02/10	API	68.11	0
200	2023/11/19	API	68.1	0
66	2024/01/16	Export	90.18	error
92	2023/10/29	Export	27.39	0
195	2023/08/10	Alerts	22.8	error
177	2024/01/26	API	41.59	2
181	2023/10/15	Dashboard	92.97	0
1	2024/03/31	Reports	87.17	0
161	2023/11/08	Alerts	51.02	1
24	2023/12/18	Upload	3.74	0
152	2024/04/04	Dashboard	16.98	error
200	2023/09/21	Alerts	61.89	1
110	2023/06/26	Reports	41.78	1
106	2024/06/12	Dashboard	24.86	1
134	2023/10/13	Reports	47.68	error
187	2023/12/10	Dashboard	58.34	0
167	2023/11/27	Alerts	58.02	0
120	2023/08/07	Upload	120.1	0
104	2024/03/10	Dashboard	30.48	0
178	2023/07/15	Export	36.61	0
156	2024/03/19	Dashboard	41.18	0
122	2024/05/22	API	59.18	0
199	2024/02/20	Reports	36.67	0
167	2024/03/14	Alerts###	54.73	1
94	2023/12/28	Alerts###	13.91	1
59	2024/05/27	API	19.34	0
152	2024/02/16	API	36.79	0
166	2024/01/12	Upload	9.2	0
121	2024/05/24	Dashboard	10.0	1
189	2023/09/02	Alerts	7.3	0
148	2024/04/24	Reports	32.82	1
198	2024/02/18	Alerts	9.92	0
85	2023/09/20	Export	40.5	0
12	2023/12/16	Alerts	46.03	0
53	2023/11/03	Upload	19.36	0
178	2024/04/12	Export	47.31	0
7	2024/06/14	Reports	76.67	0
6	2024/05/09	Upload	60.08	0
31	2024/05/21	Alerts	81.36	0
144	2024/01/03	Upload	53.49	0
103	2024/05/15	Upload	41.94	0
53	2023/09/04	Dashboard	90.58	0
42	2024/03/22	Upload	48.5	error
50	2024/03/24	Export	54.8	1
158	2023/07/12	Upload	7.93	1
41	2024/02/07	Dashboard	104.99	1
83	2024/06/28	API	13.37	0
24	2024/01/21	Upload	67.1	error
109	2023/11/05	Export	63.57	0
75	2023/08/20	Dashboard	14.53	0
138	2024/05/17	Upload	44.1	0
173	2024/06/29	API	52.25	1
164	2024/04/03	Upload###	41.98	0
199	2024/03/16	Export	19.91	0
98	2024/04/02	API	37.03	2
138	2024/01/11	API###	34.96	0
156	2024/02/27	API	61.97	2
144	2024/02/18	Upload	83.74	2
63	2023/06/28	Upload	54.21	2
174	2024/06/14	Dashboard	44.98	0
107	2024/01/28	Export	80.9	error
163	2023/12/10	Upload	27.82	0
30	2023/11/23	Upload	49.37	1
195	2023/06/27	Dashboard	65.08	0
198	2024/03/24	Upload	41.64	0
168	2024/02/17	Dashboard	71.89	1
115	2023/06/24	Dashboard	37.21	0
40	2023/12/29	Upload	49.24	0
13	2023/09/13	Dashboard	84.96	1
133	2024/04/23	Dashboard	25.12	0
136	2023/08/24	Export	47.6	0
167	2024/06/29	Reports	73.66	0
84	2024/06/20	Dashboard	9.07	error
38	2024/02/20	Export	20.48	0
145	2023/09/03	Upload	71.71	0
23	2023/07/09	Alerts	55.23	0
152	2024/05/16	Dashboard	37.44	0
99	2023/07/27	API	55.45	0
34	2023/06/08	Export###	76.51	0
5	2023/10/01	Export	35.91	error
194	2023/08/29	Alerts	67.69	1
68	2023/10/22	Reports	32.37	1
98	2024/04/18	Upload	0.07	0
134	2024/05/14	Alerts	68.97	error
3	2024/06/11	Upload	45.18	1
169	2023/08/13	Reports	60.84	0
56	2023/12/26	Export###	21.95	error
40	2023/09/23	Alerts	17.78	error
142	2023/10/15	Export	45.77	1
181	2023/07/01	API	44.57	0
115	2023/06/01	API	39.11	1
97	2023/11/10	API	62.73	1
79	2023/06/22	Reports	40.31	0
109	2023/10/09	Export	52.92	1
113	2023/12/06	Reports	6.48	0
103	2024/05/25	Reports	48.55	1
140	2023/08/15	Dashboard	56.75	0
116	2024/02/11	API	46.82	2
183	2023/12/22	Alerts	55.6	0
33	2023/09/27	Alerts###	28.61	0
119	2024/04/05	Export	29.39	0
150	2023/07/08	API	13.45	0
125	2024/05/07	API	10.55	error
66	2023/09/04	Export	48.09	0
106	2024/03/15	Export	36.86	0
102	2023/07/08	Alerts	77.59	0
105	2023/08/30	API	58.37	2
152	2024/04/03	Upload	101.63	0
189	2024/04/04	Upload	16.04	0
193	2024/03/10	Upload	45.44	1
143	2024/02/19	Alerts	56.58	1
48	2023/12/08	Alerts###	47.97	0
66	2024/02/24	API###	29.33	0
65	2024/04/07	API	28.0	1
136	2024/06/16	API	69.33	0
40	2023/08/04	Alerts###	43.11	error
18	2023/10/27	Reports###	51.48	0
179	2024/01/25	Alerts	78.99	2
192	2023/07/05	Reports	106.81	1
9	2023/10/24	Upload	63.82	error
77	2023/07/31	Dashboard	46.85	1
127	2023/11/12	API	74.66	1
121	2023/08/07	Dashboard	58.42	0
165	2023/11/15	Upload	101.87	0
171	2024/05/23	API	40.49	error
159	2024/05/29	Upload	7.22	0
60	2023/11/20	API###	32.87	0
110	2024/01/06	Export	40.34	0
67	2024/03/13	Export	32.81	0
146	2024/03/06	Dashboard	16.23	1
103	2024/02/29	API	25.9	error
169	2023/12/04	API	5.67	error
158	2023/12/27	Alerts	92.06	2
147	2023/11/18	Alerts	49.23	0
188	2024/04/24	Reports	0.75	error
64	2023/11/05	Alerts	104.45	0
82	2023/09/24	Dashboard	1.19	0
159	2023/11/09	Alerts	62.08	error
126	2024/02/09	API	46.58	error
90	2023/07/02	API	62.87	0
196	2024/05/05	API	11.06	0
86	2024/04/14	Upload	16.65	0
19	2024/03/29	API	48.72	0
118	2023/06/21	API	97.74	0
76	2023/11/06	Reports	61.82	1
156	2023/06/01	Reports	3.92	error
192	2024/02/29	Alerts	97.94	3
